Query ,Actual closest word ,Predicted closest words,Actual answer index,similarity score
"""laugh:happiness""::""railing:stair""","stair""","[('""happiness', 0.7955783605575562), ('nicely""', 0.7871110439300537), ('beautiful""', 0.7870255708694458), ('balance""', 0.7855662107467651), ('unhappiness""', 0.7840412259101868), ('holiness""', 0.7831447124481201), ('halved""', 0.7816330194473267), ('fullness""', 0.7814787030220032), ('sweetness""', 0.7812646627426147), ('stairs""', 0.7811649441719055)]",64,0.766094983
"""laugh:happiness""::""zoology:animals""","animals""","[('""biology', 0.8817470073699951), ('life""', 0.8426746726036072), ('honestly""', 0.8415897488594055), ('""happiness', 0.8415613770484924), ('""pharmacology', 0.8413082361221313), ('school""', 0.8400468230247498), ('university""', 0.8373392224311829), ('""school', 0.8350582122802734), ('stress""', 0.8319193720817566), ('happy""', 0.8317680358886719)]",65,0.812934101
"""laugh:happiness""::""frosting:cake""","cake""","[('frosting""', 0.9003961086273193), ('""happiness', 0.8024624586105347), ('baking""', 0.7943554520606995), ('sweetness""', 0.7890247702598572), ('delicious""', 0.7846161127090454), ('""sweetness', 0.7843512296676636), ('tasty""', 0.7807436585426331), ('holiness""', 0.7786405086517334), ('dessert""', 0.7782906889915466), ('""delicious', 0.7768383026123047)]",65,0.762822211
"""laugh:happiness""::""cook:food""","food""","[('cook""', 0.9242067933082581), ('""happiness', 0.8925893306732178), ('happy""', 0.8865394592285156), ('cooked""', 0.8857372403144836), ('good""', 0.8854928016662598), ('""cooked', 0.8818024396896362), ('""goad', 0.8815379738807678), ('hope""', 0.8784899115562439), ('nicely""', 0.8782473206520081), ('liked""', 0.8766360282897949)]",65,0.865052879
"""laugh:happiness""::""workout:sweat""","sweat""","[('fitness""', 0.9063346982002258), ('""gym', 0.8848830461502075), ('wellness""', 0.8794511556625366), ('exercise""', 0.8736327290534973), ('gym""', 0.8711115717887878), ('""happiness', 0.8697101473808289), ('exercising""', 0.867810845375061), ('""exercise', 0.8638153672218323), ('healthy""', 0.8607826232910156), ('fit""', 0.8556110858917236)]",65,0.830435753
"""laugh:happiness""::""door:close""","close""","[('door""', 0.8921748399734497), ('""happiness', 0.8563534617424011), ('happy""', 0.8400357365608215), ('hope""', 0.8378823399543762), ('""happy', 0.8345091938972473), ('unhappiness""', 0.8333315849304199), ('love""', 0.8329386711120605), ('home""', 0.8324907422065735), ('beautiful""', 0.8315027952194214), ('life""', 0.8309922814369202)]",66,0.820604801
"""laugh:happiness""::""generous:give""","give""","[('""happiness', 0.8891125321388245), ('contentedness""', 0.884314239025116), ('""eagerness', 0.8812415599822998), ('kindness""', 0.8793854117393494), ('""sweetness', 0.8788747191429138), ('sweetness""', 0.8775286078453064), ('friendliness""', 0.8770720362663269), ('compassionate""', 0.8761566281318665), ('plenteousness""', 0.873499870300293), ('nicely""', 0.8715630173683167)]",66,0.857929051
"""laugh:happiness""::""muscles:gym""","gym""","[('muscles""', 0.8989076018333435), ('fitness""', 0.8119672536849976), ('sweetness""', 0.805727481842041), ('""weakness', 0.7992275357246399), ('""happiness', 0.7956229448318481), ('fit""', 0.7921486496925354), ('""steroids', 0.7886141538619995), ('fullness""', 0.7847371697425842), ('hormones""', 0.7827745676040649), ('wellness""', 0.7820407748222351)]",66,0.764219761
"""laugh:happiness""::""hospital:patient""","patient""","[('hospital""', 0.9121375679969788), ('""happiness', 0.8573898673057556), ('happy""', 0.853592038154602), ('university""', 0.8508317470550537), ('medicine""', 0.8475632667541504), ('home""', 0.8472665548324585), ('illness""', 0.842841386795044), ('morning""', 0.8427966833114624), ('hope""', 0.8427569270133972), ('holidays""', 0.8425852060317993)]",67,0.824261665
"""laugh:happiness""::""cured:sick""","sick""","[('cured""', 0.9228208661079407), ('""happiness', 0.8934405446052551), ('happy""', 0.8815612196922302), ('understood""', 0.8806027770042419), ('cure""', 0.8782442212104797), ('hyperventilating""', 0.8752869367599487), ('sweet""', 0.8743208050727844), ('medicine""', 0.8738961815834045), ('beautiful""', 0.8736767172813416), ('holy""', 0.8736650943756104)]",67,0.863816261
"""laugh:happiness""::""entrepreneur:wealth""","wealth""","[('""happiness', 0.896930456161499), ('inspire""', 0.8832879662513733), ('life""', 0.8789985775947571), ('contentedness""', 0.8785428404808044), ('happy""', 0.8780539035797119), ('""investment', 0.8766240477561951), ('wellness""', 0.8739688396453857), ('experience""', 0.8732748031616211), ('agree""', 0.8732633590698242), ('enjoy""', 0.8709132075309753)]",67,0.856224239
"""laugh:happiness""::""paint:picture""","picture""","[('paint""', 0.9171075820922852), ('""painter', 0.8928065299987793), ('painting""', 0.88904869556427), ('""happiness', 0.8735004663467407), ('""art', 0.8725334405899048), ('""artistic', 0.8675978779792786), ('artistic""', 0.8658455610275269), ('beautiful""', 0.8644660711288452), ('happy""', 0.8628606796264648), ('""artwork', 0.8615638017654419)]",67,0.84380579
"""laugh:happiness""::""diploma:student""","student""","[('diploma""', 0.9036483764648438), ('""happiness', 0.8487787246704102), ('graduate""', 0.8398280143737793), ('""school', 0.8388411402702332), ('""graduate', 0.8349769115447998), ('""graduation', 0.8349071741104126), ('school""', 0.8328866362571716), ('life""', 0.831477701663971), ('phd""', 0.8312950134277344), ('""accepted', 0.8307981491088867)]",67,0.810943723
"""crown:royalty""::""help:cry""","cry""","[('help""', 0.9337538480758667), ('""hyperventilating', 0.9122864603996277), ('hyperventilate""', 0.9122616648674011), ('dead""', 0.9117010831832886), ('""dead', 0.9102057814598083), ('holy""', 0.9100925922393799), ('hyperventilating""', 0.9095476865768433), ('""crying', 0.9080201983451843), ('screaming""', 0.9079031944274902), ('yelling""', 0.9062929749488831)]",67,0.890860021
"""laugh:happiness""::""male:female""","female""","[('male""', 0.9205386638641357), ('happy""', 0.8998012542724609), ('""happiness', 0.8991042375564575), ('hope""', 0.8912763595581055), ('good""', 0.8894320130348206), ('enjoy""', 0.8875159025192261), ('beautiful""', 0.8859646916389465), ('nicely""', 0.8858787417411804), ('liked""', 0.885689914226532), ('""happy', 0.8856279253959656)]",68,0.874925911
"""laugh:happiness""::""fire:burn""","burn""","[('fire""', 0.9269959926605225), ('""happiness', 0.9092301726341248), ('flame""', 0.9046231508255005), ('""flame', 0.9002845287322998), ('happy""', 0.8966490030288696), ('heat""', 0.8966134786605835), ('beautiful""', 0.894042432308197), ('best""', 0.8939646482467651), ('loving""', 0.8939582109451294), ('good""', 0.8923986554145813)]",68,0.878901601
"""laugh:happiness""::""knead:baker""","baker""","[('knead""', 0.8833544254302979), ('kindness""', 0.7700287103652954), ('sweetness""', 0.7667139768600464), ('""happiness', 0.7640657424926758), ('heaven""', 0.7612958550453186), ('""sweetness', 0.7605165243148804), ('bake""', 0.7602361440658569), ('bread""', 0.7599322199821472), ('baking""', 0.7597786784172058), ('friendliness""', 0.7587786912918091)]",68,0.736338437
"""laugh:happiness""::""crying:sad""","sad""","[('hyperventilating""', 0.9320458173751831), ('tears""', 0.9296132326126099), ('""hyperventilating', 0.9273973107337952), ('screaming""', 0.9208061695098877), ('sobbing""', 0.9192728400230408), ('dead""', 0.9190205335617065), ('""dead', 0.9177163243293762), ('""happiness', 0.912100613117218), ('holy""', 0.9118307828903198), ('""tears', 0.9113560318946838)]",68,0.890386343
"""laugh:happiness""::""liquid:solid""","solid""","[('liquid""', 0.9177274703979492), ('""happiness', 0.881325364112854), ('lucid""', 0.8717460036277771), ('heaven""', 0.8649863004684448), ('beautiful""', 0.8618000745773315), ('life""', 0.861700177192688), ('happy""', 0.8603927493095398), ('love""', 0.8602458238601685), ('loving""', 0.8591474890708923), ('delicious""', 0.8582847118377686)]",68,0.846186221
"""laugh:happiness""::""meal:dessert""","dessert""","[('meal""', 0.9199024438858032), ('meals""', 0.9109121561050415), ('delicious""', 0.9093854427337646), ('""happiness', 0.9088481664657593), ('breakfast""', 0.904320478439331), ('food""', 0.9028775691986084), ('tasty""', 0.9022887945175171), ('hungry""', 0.9016117453575134), ('""breakfast', 0.9007061719894409), ('satiation""', 0.8970193266868591)]",68,0.877428353
"""laugh:happiness""::""sweater:wool""","wool""","[('""happiness', 0.7943187355995178), ('sweetness""', 0.7874544858932495), ('winter""', 0.7845514416694641), ('sweat""', 0.7843506336212158), ('""sweetness', 0.7828199863433838), ('happy""', 0.7809687852859497), ('clothes""', 0.7780622243881226), ('sweet""', 0.7765210270881653), ('heaven""', 0.7764482498168945), ('warm""', 0.7753047943115234)]",69,0.756147504
"""laugh:happiness""::""dog:bark""","bark""","[('dogs""', 0.916066586971283), ('""dogs', 0.9061197638511658), ('puppy""', 0.8973563313484192), ('""puppy', 0.891645073890686), ('""happiness', 0.8832523822784424), ('dog""', 0.8778993487358093), ('happy""', 0.8746083974838257), ('animal""', 0.8693662881851196), ('love""', 0.868240237236023), ('""pets', 0.8674356937408447)]",69,0.850224435
"""laugh:happiness""::""lawyer:client""","client""","[('lawyer""', 0.918718695640564), ('attorney""', 0.9030150771141052), ('""attorney', 0.8982892036437988), ('""happiness', 0.8975122570991516), ('lawfulness""', 0.8892292380332947), ('happy""', 0.8846341967582703), ('love""', 0.8826426267623901), ('loving""', 0.8805128335952759), ('sweet""', 0.8793135285377502), ('beautiful""', 0.8752614259719849)]",69,0.863907397
"""laugh:happiness""::""handshake:cordiality""","cordiality""","[('""happiness', 0.8334448337554932), ('hands""', 0.8283325433731079), ('friendliness""', 0.8243392705917358), ('hand""', 0.817160427570343), ('""hands', 0.8161440491676331), ('""friendliness', 0.812523603439331), ('""hand', 0.8084840178489685), ('sweetness""', 0.8060977458953857), ('unhappiness""', 0.8058406114578247), ('kindness""', 0.8057457804679871)]",70,0.783896804
"""laugh:happiness""::""hungry:full""","full""","[('hungry""', 0.9259424209594727), ('hunger""', 0.8986669778823853), ('""happiness', 0.8982457518577576), ('""hunger', 0.8919754028320312), ('delicious""', 0.8904518485069275), ('tasty""', 0.8863101601600647), ('food""', 0.8849350810050964), ('happy""', 0.8816205859184265), ('eating""', 0.8804808259010315), ('heaven""', 0.880460262298584)]",70,0.856567204
"""laugh:happiness""::""hungry:full""","full""","[('hungry""', 0.9259424209594727), ('hunger""', 0.8986669778823853), ('""happiness', 0.8982457518577576), ('""hunger', 0.8919754028320312), ('delicious""', 0.8904518485069275), ('tasty""', 0.8863101601600647), ('food""', 0.8849350810050964), ('happy""', 0.8816205859184265), ('eating""', 0.8804808259010315), ('heaven""', 0.880460262298584)]",70,0.856567204
"""laugh:happiness""::""bedroom:sleeping""","sleeping""","[('bedroom""', 0.8783617615699768), ('bed""', 0.8406396508216858), ('""bed', 0.831710696220398), ('room""', 0.8264833688735962), ('rooms""', 0.8197272419929504), ('""happiness', 0.8195420503616333), ('""room', 0.8173261880874634), ('home""', 0.8154477477073669), ('dream""', 0.8143460750579834), ('heaven""', 0.8076514601707458)]",70,0.786285162
"""laugh:happiness""::""previously:subsequently""","subsequently""","[('nicely""', 0.90651535987854), ('liked""', 0.9060357213020325), ('excellent""', 0.9051278829574585), ('history""', 0.9050065875053406), ('happy""', 0.9050008058547974), ('""happiness', 0.9035191535949707), ('hope""', 0.9020757675170898), ('good""', 0.9019250273704529), ('understood""', 0.9011448621749878), ('enjoy""', 0.9004274606704712)]",71,0.89012605
"""laugh:happiness""::""hard:simple""","simple""","[('""happiness', 0.9114224910736084), ('happy""', 0.89997398853302), ('beautiful""', 0.893828809261322), ('loving""', 0.8927605152130127), ('sweet""', 0.8926610350608826), ('love""', 0.8925706148147583), ('heaven""', 0.892439603805542), ('""perfect', 0.8911086916923523), ('hope""', 0.890223503112793), ('nicely""', 0.8900891542434692)]",71,0.876961529
"""laugh:happiness""::""porous:permeable""","permeable""","[('porous""', 0.9165197610855103), ('""happiness', 0.8556641936302185), ('plenteousness""', 0.8443984985351562), ('forms""', 0.8443318605422974), ('contentedness""', 0.840589165687561), ('unhappiness""', 0.8401648998260498), ('happy""', 0.8363957405090332), ('holiness""', 0.8356636166572571), ('motives""', 0.8331170678138733), ('elaborateness""', 0.8331146836280823)]",71,0.821424007
"""laugh:happiness""::""love:adore""","adore""","[('love""', 0.9374089241027832), ('""happiness', 0.9245190620422363), ('loving""', 0.9188413619995117), ('happy""', 0.911278247833252), ('sweet""', 0.9087493419647217), ('life""', 0.9075503349304199), ('sweetness""', 0.9042073488235474), ('beautiful""', 0.9025894999504089), ('""happy', 0.9002383947372437), ('dream""', 0.8999614715576172)]",72,0.878218889
"""laugh:happiness""::""girlfriend:wife""","wife""","[('""boyfriend', 0.8920542001724243), ('""happiness', 0.8902811408042908), ('love""', 0.8725183010101318), ('sweetness""', 0.8720941543579102), ('happy""', 0.8716208338737488), ('life""', 0.8710559606552124), ('""friend', 0.8689813017845154), ('sweet""', 0.8687149286270142), ('honestly""', 0.8687005043029785), ('relationship""', 0.8679420948028564)]",72,0.849271238
"""laugh:happiness""::""help:cruel""","cruel""","[('help""', 0.9318597316741943), ('""happiness', 0.90382319688797), ('hyperventilating""', 0.8951506614685059), ('holy""', 0.8950349688529968), ('hope""', 0.8948081731796265), ('""heaven', 0.8922446966171265), ('""hyperventilating', 0.8920272588729858), ('heaven""', 0.8917464017868042), ('happy""', 0.8917027711868286), ('dead""', 0.8912785053253174)]",72,0.87506777
"""laugh:happiness""::""replace:missing""","missing""","[('""happiness', 0.8831657767295837), ('repine""', 0.8643972277641296), ('unhappiness""', 0.8582176566123962), ('appease""', 0.8540672659873962), ('hope""', 0.8538644313812256), ('happy""', 0.851612389087677), ('""irreparable', 0.8500160574913025), ('regress""', 0.8478822708129883), ('""deepen', 0.8474298119544983), ('agree""', 0.8474152684211731)]",72,0.835237026
"""laugh:happiness""::""church:prayer""","prayer""","[('""happiness', 0.8831673264503479), ('happy""', 0.8690166473388672), ('holiness""', 0.8685988187789917), ('""grace', 0.8672633171081543), ('worship""', 0.8654296398162842), ('life""', 0.8628513813018799), ('loving""', 0.8612990975379944), ('heaven""', 0.8609700202941895), ('home""', 0.8603794574737549), ('contentedness""', 0.8593592047691345)]",72,0.844217777
"""laugh:happiness""::""cafeteria:eating""","eating""","[('""happiness', 0.8342891931533813), ('wellness""', 0.8282396197319031), ('food""', 0.8236039876937866), ('school""', 0.8214711546897888), ('meals""', 0.8205851316452026), ('holidays""', 0.8202093839645386), ('university""', 0.8189252614974976), ('life""', 0.818029522895813), ('breakfast""', 0.8180040717124939), ('""students', 0.8179954886436462)]",72,0.803685963
"""laugh:happiness""::""preschool:kindergarten""","kindergarten""","[('""happiness', 0.8420253992080688), ('""childhood', 0.8310724496841431), ('childhood""', 0.8259083032608032), ('school""', 0.8244835734367371), ('happy""', 0.8239424824714661), ('education""', 0.823073148727417), ('freedom""', 0.822219967842102), ('""princess', 0.8221791982650757), ('memories""', 0.8205254077911377), ('stress""', 0.8203151226043701)]",72,0.804797053
"""laugh:happiness""::""space:star""","star""","[('space""', 0.915408194065094), ('""happiness', 0.8868096470832825), ('happy""', 0.8686131834983826), ('life""', 0.8633692860603333), ('dream""', 0.8633503317832947), ('heaven""', 0.863278865814209), ('""happy', 0.8617598414421082), ('love""', 0.8612073063850403), ('freedom""', 0.8606173396110535), ('beautiful""', 0.860199511051178)]",73,0.846276402
"""laugh:happiness""::""bellicose:irenic""","irenic""","[('""happiness', 0.8781431317329407), ('fullness""', 0.8637459874153137), ('helpless""', 0.8631358742713928), ('bliss""', 0.8628449440002441), ('plenteousness""', 0.8616830110549927), ('holiness""', 0.861625075340271), ('reconcile""', 0.8586256504058838), ('belligerence""', 0.8585054874420166), ('regress""', 0.8577226996421814), ('pleasure""', 0.8575541973114014)]",73,0.843899727
